Time,SenderID,ReceiverID,Distance,SpeedSender,SpeedReceiver,PacketSize,RSSI,Delay,PacketLoss
4.32271,25,3,0,0,0,12,inf,422,0
4.32307,12,29,0,0,0,12,inf,123,0
4.3233,23,3,0,0,0,12,inf,423,0
4.32353,22,6,0,0,0,12,inf,423,0
4.32388,25,5,0,0,0,12,inf,423,0
4.32409,25,6,0,0,0,12,inf,424,0
4.32447,1,0,15.79,2.89,8.2,12,-51.8265,4124,0
4.3247,12,0,26.4684,0,8.2,12,-56.3134,24,0
4.32492,18,10,0,0,0,12,inf,424,0
4.32515,18,11,0,0,0,12,inf,425,0
4.32539,23,4,0,0,0,12,inf,425,0
4.32559,23,5,0,0,0,12,inf,425,0
4.32596,23,9,0,0,0,12,inf,425,0
4.32637,4,11,0,0,0,12,inf,4226,0
4.32663,13,1,10.7497,0,2.89,12,-48.4868,426,0
4.32712,26,14,0,0,0,12,inf,427,0
4.32734,12,1,10.7497,0,2.89,12,-48.4868,27,0
4.32757,8,5,0,0,0,12,inf,427,0
4.32826,13,2,0,0,0,12,inf,428,0
4.32848,4,11,0,0,0,12,inf,4128,0
4.32871,13,3,0,0,0,12,inf,428,0
4.32951,28,26,0,0,0,12,inf,429,0
4.32951,1,0,15.79,2.89,8.2,12,-51.8265,4029,0
4.32973,4,11,0,0,0,12,inf,4029,0
4.32995,13,4,0,0,0,12,inf,429,0
4.3306,8,7,0,0,0,12,inf,430,0
4.33082,13,5,0,0,0,12,inf,430,0
4.33105,17,5,0,0,0,12,inf,431,0
4.33127,4,1,10.7497,0,2.89,12,-48.4868,431,0
4.3315,23,10,0,0,0,12,inf,431,0
4.33174,13,6,0,0,0,12,inf,431,0
4.33197,28,29,0,0,0,12,inf,431,0
4.33219,23,11,0,0,0,12,inf,432,0
4.33257,17,6,0,0,0,12,inf,432,0
4.33292,25,7,0,0,0,12,inf,432,0
4.33315,24,11,0,0,0,12,inf,33,0
4.33352,23,12,0,0,0,12,inf,433,0
4.33374,17,7,0,0,0,12,inf,433,0
4.33396,0,7,26.4684,8.2,0,12,-56.3134,433,0
4.33431,0,18,26.4684,8.2,0,12,-56.3134,434,0
4.33456,8,9,0,0,0,12,inf,434,0
4.33478,23,13,0,0,0,12,inf,434,0
4.33575,28,13,0,0,0,12,inf,435,0
4.33598,25,8,0,0,0,12,inf,435,0
4.3362,8,11,0,0,0,12,inf,436,0
4.33687,18,12,0,0,0,12,inf,436,0
4.33725,24,12,0,0,0,12,inf,37,0
4.33761,8,12,0,0,0,12,inf,437,0
4.33783,24,13,0,0,0,12,inf,37,0
4.33805,25,9,0,0,0,12,inf,438,0
4.33841,25,10,0,0,0,12,inf,438,0
4.33879,8,13,0,0,0,12,inf,438,0
4.33912,5,7,0,0,0,12,inf,239,0
4.33934,5,8,0,0,0,12,inf,239,0
4.33955,25,12,0,0,0,12,inf,439,0
4.33977,18,14,0,0,0,12,inf,439,0
4.34001,8,14,0,0,0,12,inf,440,0
4.34022,28,25,0,0,0,12,inf,440,0
4.34183,28,20,0,0,0,12,inf,441,0
4.34205,5,9,0,0,0,12,inf,242,0
4.3424,25,13,0,0,0,12,inf,442,0
4.34356,27,5,0,0,0,12,inf,343,0
4.34379,27,6,0,0,0,12,inf,343,0
4.34402,0,23,26.4684,8.2,0,12,-56.3134,444,0
4.34438,28,4,0,0,0,12,inf,444,0
4.3446,5,10,0,0,0,12,inf,244,0
4.34514,17,8,0,0,0,12,inf,445,0
4.34569,28,0,26.4684,0,8.2,12,-56.3134,445,0
4.34605,24,14,0,0,0,12,inf,46,0
4.34627,28,14,0,0,0,12,inf,446,0
4.34649,24,19,0,0,0,12,inf,46,0
4.3467,17,9,0,0,0,12,inf,446,0
4.34774,17,12,0,0,0,12,inf,447,0
4.34799,28,18,0,0,0,12,inf,447,0
4.34881,27,8,0,0,0,12,inf,348,0
4.34903,17,13,0,0,0,12,inf,449,0
4.3493,24,20,0,0,0,12,inf,49,0
4.34953,24,21,0,0,0,12,inf,49,0
4.34978,5,11,0,0,0,12,inf,249,0
4.35013,13,7,0,0,0,12,inf,450,0
4.35035,5,12,0,0,0,12,inf,250,0
4.35137,28,2,0,0,0,12,inf,351,0
4.35162,5,14,0,0,0,12,inf,251,0
4.352,28,9,0,0,0,12,inf,351,0
4.35222,22,7,0,0,0,12,inf,452,0
4.35244,5,18,0,0,0,12,inf,252,0
4.35266,4,3,0,0,0,12,inf,452,0
4.35321,27,9,0,0,0,12,inf,353,0
4.35343,5,19,0,0,0,12,inf,253,0
4.35365,27,10,0,0,0,12,inf,353,0
4.35387,4,5,0,0,0,12,inf,453,0
4.35438,28,22,0,0,0,12,inf,354,0
4.3546,22,8,0,0,0,12,inf,454,0
4.35545,28,3,0,0,0,12,inf,355,0
4.35567,28,6,0,0,0,12,inf,355,0
4.35593,10,1,10.7497,0,2.89,12,-48.4868,455,0
4.35648,24,23,0,0,0,12,inf,56,0
4.35685,10,2,0,0,0,12,inf,456,0
4.35707,24,25,0,0,0,12,inf,57,0
4.3573,7,0,26.4684,0,8.2,12,-56.3134,457,0
4.35767,4,7,0,0,0,12,inf,457,0
4.35823,7,2,0,0,0,12,inf,458,0
4.35861,13,9,0,0,0,12,inf,458,0
4.35932,10,3,0,0,0,12,inf,459,0
4.35956,4,8,0,0,0,12,inf,459,0
4.35992,7,3,0,0,0,12,inf,459,0
4.36016,13,10,0,0,0,12,inf,460,0
4.36039,7,4,0,0,0,12,inf,460,0
4.36118,7,6,0,0,0,12,inf,461,0
4.36143,1,2,10.7497,2.89,0,12,-48.4868,461,0
4.36163,1,3,10.7497,2.89,0,12,-48.4868,461,0
4.36185,1,7,10.7497,2.89,0,12,-48.4868,461,0
4.36241,13,11,0,0,0,12,inf,462,0
4.36261,13,12,0,0,0,12,inf,462,0
4.36287,27,11,0,0,0,12,inf,362,0
4.36356,21,2,0,0,0,12,inf,463,0
4.36376,21,3,0,0,0,12,inf,463,0
4.36397,21,5,0,0,0,12,inf,463,0
4.36419,28,8,0,0,0,12,inf,364,0
4.36442,5,24,0,0,0,12,inf,264,0
4.36464,10,7,0,0,0,12,inf,464,0
4.36487,13,14,0,0,0,12,inf,464,0
4.36509,4,9,0,0,0,12,inf,465,0
4.36534,14,1,10.7497,0,2.89,12,-48.4868,465,0
4.36582,21,6,0,0,0,12,inf,465,0
4.36606,0,26,26.4684,8.2,0,12,-56.3134,466,0
4.36628,28,10,0,0,0,12,inf,366,0
4.3665,5,25,0,0,0,12,inf,266,0
4.367,10,8,0,0,0,12,inf,466,0
4.3675,0,29,26.4684,8.2,0,12,-56.3134,467,0
4.36812,0,10,26.4684,8.2,0,12,-56.3134,468,0
4.36836,10,9,0,0,0,12,inf,468,0
4.36858,28,11,0,0,0,12,inf,368,0
4.36879,21,7,0,0,0,12,inf,468,0
4.36904,10,11,0,0,0,12,inf,469,0
4.36925,10,12,0,0,0,12,inf,469,0
4.36948,1,9,10.7497,2.89,0,12,-48.4868,469,0
4.36983,21,8,0,0,0,12,inf,469,0
4.37004,5,27,0,0,0,12,inf,270,0
4.37026,0,5,26.4684,8.2,0,12,-56.3134,470,0
4.37048,1,10,10.7497,2.89,0,12,-48.4868,470,0
4.37091,10,13,0,0,0,12,inf,470,0
4.37114,10,14,0,0,0,12,inf,471,0
4.37136,27,13,0,0,0,12,inf,371,0
4.37158,5,28,0,0,0,12,inf,271,0
4.3718,7,8,0,0,0,12,inf,471,0
4.37202,5,29,0,0,0,12,inf,272,0
4.37327,4,13,0,0,0,12,inf,473,0
4.37352,7,12,0,0,0,12,inf,473,0
4.37563,24,28,0,0,0,12,inf,75,0
4.37583,24,29,0,0,0,12,inf,75,0
4.3762,21,10,0,0,0,12,inf,476,0
4.37642,21,11,0,0,0,12,inf,476,0
4.37686,20,0,26.4684,0,8.2,12,-56.3134,476,0
4.37709,5,23,0,0,0,12,inf,277,0
4.37731,20,1,10.7497,0,2.89,12,-48.4868,477,0
4.37754,21,12,0,0,0,12,inf,477,0
4.37793,21,14,0,0,0,12,inf,477,0
4.37815,21,19,0,0,0,12,inf,478,0
4.37837,21,22,0,0,0,12,inf,478,0
4.37907,20,2,0,0,0,12,inf,479,0
4.3793,28,12,0,0,0,12,inf,379,0
4.37952,21,23,0,0,0,12,inf,479,0
4.37976,21,24,0,0,0,12,inf,479,0
4.37997,17,14,0,0,0,12,inf,479,0
4.38022,4,6,0,0,0,12,inf,480,0
4.3808,17,4,0,0,0,12,inf,480,0
4.38133,5,0,26.4684,0,8.2,12,-56.3134,181,0
4.38155,14,2,0,0,0,12,inf,481,0
4.38177,5,1,10.7497,0,2.89,12,-48.4868,181,0
4.38252,0,11,26.4684,8.2,0,12,-56.3134,482,0
4.38276,5,2,0,0,0,12,inf,182,0
4.38297,0,3,26.4684,8.2,0,12,-56.3134,482,0
4.38354,27,14,0,0,0,12,inf,383,0
4.38378,28,19,0,0,0,12,inf,383,0
4.384,0,22,26.4684,8.2,0,12,-56.3134,484,0
4.38422,4,12,0,0,0,12,inf,484,0
4.38507,4,18,0,0,0,12,inf,485,0
4.38533,28,1,10.7497,0,2.89,12,-48.4868,385,0
4.38574,28,23,0,0,0,12,inf,385,0
4.38601,0,20,26.4684,8.2,0,12,-56.3134,486,0
4.38637,14,3,0,0,0,12,inf,486,0
4.38718,21,25,0,0,0,12,inf,487,0
4.38827,5,3,0,0,0,12,inf,188,0
4.38847,5,4,0,0,0,12,inf,188,0
4.3887,0,24,26.4684,8.2,0,12,-56.3134,488,0
4.38895,5,6,0,0,0,12,inf,188,0
4.38949,0,1,15.79,8.2,2.89,12,-51.8265,489,0
4.3897,0,8,26.4684,8.2,0,12,-56.3134,489,0
4.38992,0,12,26.4684,8.2,0,12,-56.3134,489,0
4.39028,14,4,0,0,0,12,inf,490,0
4.39097,21,27,0,0,0,12,inf,490,0
4.39187,14,5,0,0,0,12,inf,491,0
4.39208,14,7,0,0,0,12,inf,492,0
4.39229,14,8,0,0,0,12,inf,492,0
4.39268,14,9,0,0,0,12,inf,492,0
4.39291,5,7,0,0,0,12,inf,192,0
4.39312,5,8,0,0,0,12,inf,193,0
4.39334,27,17,0,0,0,12,inf,393,0
4.39357,28,24,0,0,0,12,inf,393,0
4.39379,5,9,0,0,0,12,inf,193,0
4.39402,0,14,26.4684,8.2,0,12,-56.3134,494,0
4.39424,28,26,0,0,0,12,inf,394,0
4.39446,4,20,0,0,0,12,inf,494,0
4.39469,27,18,0,0,0,12,inf,394,0
4.39508,0,17,26.4684,8.2,0,12,-56.3134,495,0
4.39547,27,19,0,0,0,12,inf,395,0
4.39569,19,4,0,0,0,12,inf,495,0
4.39688,0,28,26.4684,8.2,0,12,-56.3134,496,0
4.39714,27,20,0,0,0,12,inf,397,0
4.39757,20,3,0,0,0,12,inf,497,0
4.39795,28,29,0,0,0,12,inf,397,0
4.39819,3,0,26.4684,0,8.2,12,-56.3134,498,0
4.39841,14,10,0,0,0,12,inf,498,0
4.39863,0,9,26.4684,8.2,0,12,-56.3134,498,0
4.39884,28,13,0,0,0,12,inf,398,0
4.39906,20,5,0,0,0,12,inf,499,0
4.39931,3,1,10.7497,0,2.89,12,-48.4868,499,0
4.39966,27,22,0,0,0,12,inf,399,0
4.40022,24,1,11.0564,0,3.09,12,-48.7311,0,0
4.40042,24,2,0,0,0,12,inf,0,0
4.40064,4,27,0,0,0,12,inf,4300,0
4.40142,11,23,0,0,0,12,inf,401,0
4.40163,5,10,0,0,0,12,inf,201,0
4.40241,4,27,0,0,0,12,inf,4202,0
4.40265,4,27,0,0,0,12,inf,4102,0
4.40305,4,2,0,0,0,12,inf,4303,0
4.40331,4,2,0,0,0,12,inf,4203,0
4.40353,20,0,27.3069,0,8.38,12,-56.5843,403,0
4.40376,11,24,0,0,0,12,inf,403,0
4.40398,20,1,11.0564,0,3.09,12,-48.7311,403,0
4.4042,20,2,0,0,0,12,inf,404,0
4.40442,11,26,0,0,0,12,inf,404,0
4.40479,3,0,27.3069,0,8.38,12,-56.5843,404,0
4.40514,11,27,0,0,0,12,inf,405,0
4.40536,20,3,0,0,0,12,inf,405,0
4.40558,5,11,0,0,0,12,inf,205,0
4.40637,21,0,27.3069,0,8.38,12,-56.5843,406,0
4.40661,5,12,0,0,0,12,inf,206,0
4.40683,4,2,0,0,0,12,inf,4106,0
4.40707,26,0,27.3069,0,8.38,12,-56.5843,407,0
4.40779,5,14,0,0,0,12,inf,207,0
4.40802,17,0,27.3069,0,8.38,12,-56.5843,4308,0
4.40828,17,0,27.3069,0,8.38,12,-56.5843,4208,0
4.4085,5,18,0,0,0,12,inf,208,0
4.40871,11,28,0,0,0,12,inf,408,0
4.40895,28,25,0,0,0,12,inf,408,0
4.40935,19,0,27.3069,0,8.38,12,-56.5843,4309,0
4.40992,21,1,11.0564,0,3.09,12,-48.7311,409,0
4.41014,21,2,0,0,0,12,inf,410,0
4.41038,11,29,0,0,0,12,inf,410,0
4.4106,5,19,0,0,0,12,inf,210,0
4.41083,28,20,0,0,0,12,inf,410,0
4.4112,17,0,27.3069,0,8.38,12,-56.5843,4111,0
4.41142,19,0,27.3069,0,8.38,12,-56.5843,4211,0
4.41164,19,0,27.3069,0,8.38,12,-56.5843,4111,0
4.4119,25,0,27.3069,0,8.38,12,-56.5843,4311,0
4.41248,26,2,0,0,0,12,inf,412,0
4.4127,25,0,27.3069,0,8.38,12,-56.5843,4212,0
4.41291,29,0,27.3069,0,8.38,12,-56.5843,412,0
4.41313,5,24,0,0,0,12,inf,213,0
4.41335,4,1,11.0564,0,3.09,12,-48.7311,413,0
4.41358,28,4,0,0,0,12,inf,413,0
4.41394,25,0,27.3069,0,8.38,12,-56.5843,4113,0
4.41415,21,3,0,0,0,12,inf,414,0
4.41436,28,0,27.3069,0,8.38,12,-56.5843,414,0
4.41491,5,25,0,0,0,12,inf,214,0
4.41513,5,27,0,0,0,12,inf,215,0
4.41548,21,5,0,0,0,12,inf,415,0
4.41583,25,1,11.0564,0,3.09,12,-48.7311,415,0
4.41604,25,2,0,0,0,12,inf,416,0
4.41646,29,1,11.0564,0,3.09,12,-48.7311,416,0
4.41671,5,28,0,0,0,12,inf,216,0
4.41692,5,29,0,0,0,12,inf,216,0
4.41717,19,4,0,0,0,12,inf,417,0
4.41738,1,2,11.0564,3.09,0,12,-48.7311,417,0
4.4176,21,6,0,0,0,12,inf,417,0
4.41782,24,3,0,0,0,12,inf,17,0
4.41804,25,3,0,0,0,12,inf,418,0
4.41849,29,2,0,0,0,12,inf,418,0
4.41902,26,3,0,0,0,12,inf,419,0
4.41925,29,3,0,0,0,12,inf,419,0
4.41947,21,7,0,0,0,12,inf,419,0
4.41972,20,5,0,0,0,12,inf,419,0
4.42023,25,5,0,0,0,12,inf,420,0
4.42061,24,4,0,0,0,12,inf,20,0
4.42084,20,6,0,0,0,12,inf,420,0
4.42106,29,7,0,0,0,12,inf,421,0
4.42128,25,6,0,0,0,12,inf,421,0
4.4215,26,5,0,0,0,12,inf,421,0
4.42187,4,3,0,0,0,12,inf,421,0
4.42209,19,1,11.0564,0,3.09,12,-48.7311,422,0
4.42232,17,1,11.0564,0,3.09,12,-48.7311,422,0
4.42254,20,7,0,0,0,12,inf,422,0
4.42276,25,7,0,0,0,12,inf,422,0
4.42296,25,8,0,0,0,12,inf,422,0
4.42318,5,23,0,0,0,12,inf,223,0
4.42345,21,8,0,0,0,12,inf,423,0
4.42381,19,6,0,0,0,12,inf,423,0
4.42416,24,7,0,0,0,12,inf,24,0
4.42438,20,8,0,0,0,12,inf,424,0
4.4246,21,10,0,0,0,12,inf,424,0
4.42483,25,9,0,0,0,12,inf,424,0
4.42504,25,10,0,0,0,12,inf,425,0
4.42528,29,8,0,0,0,12,inf,425,0
4.4255,4,5,0,0,0,12,inf,425,0
4.42571,4,7,0,0,0,12,inf,425,0
4.42591,4,8,0,0,0,12,inf,425,0
4.42613,19,9,0,0,0,12,inf,426,0
4.42635,21,11,0,0,0,12,inf,426,0
4.42657,28,14,0,0,0,12,inf,426,0
4.42679,28,18,0,0,0,12,inf,426,0
4.42701,20,9,0,0,0,12,inf,427,0
4.42723,21,12,0,0,0,12,inf,427,0
4.42758,25,12,0,0,0,12,inf,427,0
4.42779,24,8,0,0,0,12,inf,27,0
4.42801,29,12,0,0,0,12,inf,428,0
4.42836,25,13,0,0,0,12,inf,428,0
4.42859,21,14,0,0,0,12,inf,428,0
4.42925,3,1,11.0564,0,3.09,12,-48.7311,429,0
4.42961,25,11,0,0,0,12,inf,429,0
4.4303,20,10,0,0,0,12,inf,430,0
4.4305,20,12,0,0,0,12,inf,430,0
4.43072,17,5,0,0,0,12,inf,430,0
4.43168,17,6,0,0,0,12,inf,431,0
4.43192,24,9,0,0,0,12,inf,31,0
4.43228,28,2,0,0,0,12,inf,332,0
4.4325,3,2,0,0,0,12,inf,432,0
4.4327,3,4,0,0,0,12,inf,432,0
4.43292,17,7,0,0,0,12,inf,432,0
4.43315,17,8,0,0,0,12,inf,433,0
4.43351,24,10,0,0,0,12,inf,33,0
4.43451,28,9,0,0,0,12,inf,334,0
4.43471,28,22,0,0,0,12,inf,334,0
4.43502,28,3,0,0,0,12,inf,335,0
4.43527,19,10,0,0,0,12,inf,435,0
4.43563,19,12,0,0,0,12,inf,435,0
4.43587,19,13,0,0,0,12,inf,435,0
4.4361,17,9,0,0,0,12,inf,436,0
4.43665,17,12,0,0,0,12,inf,436,0
4.43686,17,13,0,0,0,12,inf,436,0
4.43757,17,14,0,0,0,12,inf,437,0
4.4378,29,17,0,0,0,12,inf,437,0
4.43867,17,4,0,0,0,12,inf,438,0
4.43895,28,6,0,0,0,12,inf,338,0
4.43917,21,19,0,0,0,12,inf,439,0
4.43955,5,0,27.3069,0,8.38,12,-56.5843,139,0
4.43977,21,22,0,0,0,12,inf,439,0
4.44,17,11,0,0,0,12,inf,440,0
4.4408,0,4,27.3069,8.38,0,12,-56.5843,440,0
4.44134,24,11,0,0,0,12,inf,41,0
4.44157,0,6,27.3069,8.38,0,12,-56.5843,441,0
4.44237,9,2,0,0,0,12,inf,4342,0
4.44264,24,12,0,0,0,12,inf,42,0
4.44287,28,8,0,0,0,12,inf,342,0
4.44313,24,13,0,0,0,12,inf,43,0
4.44336,9,2,0,0,0,12,inf,4243,0
4.44358,9,2,0,0,0,12,inf,4143,0
4.4438,29,18,0,0,0,12,inf,443,0
4.44404,9,0,27.3069,0,8.38,12,-56.5843,444,0
4.44426,9,3,0,0,0,12,inf,444,0
4.44507,29,19,0,0,0,12,inf,445,0
4.44529,24,14,0,0,0,12,inf,45,0
4.44554,4,9,0,0,0,12,inf,445,0
4.44575,24,19,0,0,0,12,inf,45,0
4.44597,28,10,0,0,0,12,inf,345,0
4.44633,9,5,0,0,0,12,inf,446,0
4.44655,24,20,0,0,0,12,inf,46,0
4.44718,9,6,0,0,0,12,inf,447,0
4.44741,24,21,0,0,0,12,inf,47,0
4.44763,3,5,0,0,0,12,inf,447,0
4.44785,3,6,0,0,0,12,inf,447,0
4.44808,24,23,0,0,0,12,inf,48,0
4.4483,4,13,0,0,0,12,inf,448,0
4.44865,14,1,11.0564,0,3.09,12,-48.7311,448,0
4.44932,29,21,0,0,0,12,inf,449,0
4.44955,29,22,0,0,0,12,inf,449,0
4.44977,9,7,0,0,0,12,inf,449,0
4.45013,5,1,11.0564,0,3.09,12,-48.7311,150,0
4.45034,5,2,0,0,0,12,inf,150,0
4.45084,6,0,27.3069,0,8.38,12,-56.5843,450,0
4.4512,3,7,0,0,0,12,inf,451,0
4.4514,14,2,0,0,0,12,inf,451,0
4.45165,4,6,0,0,0,12,inf,451,0
4.45188,5,3,0,0,0,12,inf,151,0
4.4521,5,4,0,0,0,12,inf,152,0
4.45247,21,23,0,0,0,12,inf,452,0
4.4527,4,12,0,0,0,12,inf,452,0
4.45293,24,25,0,0,0,12,inf,52,0
4.45346,6,1,11.0564,0,3.09,12,-48.7311,453,0
4.45369,24,28,0,0,0,12,inf,53,0
4.45391,6,2,0,0,0,12,inf,453,0
4.45418,29,23,0,0,0,12,inf,454,0
4.45457,21,24,0,0,0,12,inf,454,0
4.45479,24,29,0,0,0,12,inf,54,0
4.45502,3,8,0,0,0,12,inf,455,0
4.45524,6,3,0,0,0,12,inf,455,0
4.45547,3,10,0,0,0,12,inf,455,0
4.45583,29,24,0,0,0,12,inf,455,0
4.45604,29,27,0,0,0,12,inf,456,0
4.45624,29,0,27.3069,0,8.38,12,-56.5843,356,0
4.45646,8,2,0,0,0,12,inf,4356,0
4.45689,5,6,0,0,0,12,inf,156,0
4.45739,14,3,0,0,0,12,inf,457,0
4.45798,2,1,11.0564,0,3.09,12,-48.7311,457,0
4.45853,2,5,0,0,0,12,inf,458,0
4.45876,3,11,0,0,0,12,inf,458,0
4.45898,2,6,0,0,0,12,inf,458,0
4.45923,14,4,0,0,0,12,inf,459,0
4.45961,21,25,0,0,0,12,inf,459,0
4.45984,2,7,0,0,0,12,inf,459,0
4.46007,14,5,0,0,0,12,inf,460,0
4.46029,0,7,27.3069,8.38,0,12,-56.5843,460,0
4.46051,5,7,0,0,0,12,inf,160,0
4.46088,14,7,0,0,0,12,inf,460,0
4.46142,0,18,27.3069,8.38,0,12,-56.5843,461,0
4.46162,2,8,0,0,0,12,inf,461,0
4.46185,3,12,0,0,0,12,inf,461,0
4.4621,5,8,0,0,0,12,inf,162,0
4.46232,11,12,0,0,0,12,inf,462,0
4.46258,5,9,0,0,0,12,inf,162,0
4.46293,6,5,0,0,0,12,inf,462,0
4.46315,14,8,0,0,0,12,inf,463,0
4.46338,3,14,0,0,0,12,inf,463,0
4.46394,14,9,0,0,0,12,inf,463,0
4.46416,5,10,0,0,0,12,inf,164,0
4.46454,0,23,27.3069,8.38,0,12,-56.5843,464,0
4.46593,0,26,27.3069,8.38,0,12,-56.5843,465,0
4.4662,2,12,0,0,0,12,inf,466,0
4.46642,2,13,0,0,0,12,inf,466,0
4.4667,2,14,0,0,0,12,inf,466,0
4.46693,0,29,27.3069,8.38,0,12,-56.5843,466,0
4.46715,29,1,11.0564,0,3.09,12,-48.7311,367,0
4.46761,0,10,27.3069,8.38,0,12,-56.5843,467,0
4.46815,28,11,0,0,0,12,inf,368,0
4.46837,29,2,0,0,0,12,inf,368,0
4.46858,29,3,0,0,0,12,inf,368,0
4.46881,6,7,0,0,0,12,inf,468,0
4.46903,0,5,27.3069,8.38,0,12,-56.5843,469,0
4.46925,29,7,0,0,0,12,inf,369,0
4.46947,29,8,0,0,0,12,inf,369,0
4.4697,6,8,0,0,0,12,inf,469,0
4.46994,28,12,0,0,0,12,inf,369,0
4.47046,0,11,27.3069,8.38,0,12,-56.5843,470,0
4.47072,29,12,0,0,0,12,inf,370,0
4.47094,29,17,0,0,0,12,inf,370,0
4.47161,2,18,0,0,0,12,inf,471,0
4.47183,6,9,0,0,0,12,inf,471,0
4.47205,20,13,0,0,0,12,inf,472,0
4.47244,0,3,27.3069,8.38,0,12,-56.5843,472,0
4.47266,29,18,0,0,0,12,inf,372,0
4.47289,20,14,0,0,0,12,inf,472,0
4.47326,21,27,0,0,0,12,inf,473,0
4.47348,5,11,0,0,0,12,inf,173,0
4.47371,28,19,0,0,0,12,inf,373,0
4.47393,28,1,11.0564,0,3.09,12,-48.7311,373,0
4.47418,29,19,0,0,0,12,inf,374,0
4.47441,29,21,0,0,0,12,inf,374,0
4.47463,6,10,0,0,0,12,inf,474,0
4.47485,2,19,0,0,0,12,inf,474,0
4.47521,5,12,0,0,0,12,inf,175,0
4.47571,6,11,0,0,0,12,inf,475,0
4.47593,29,22,0,0,0,12,inf,375,0
4.47615,4,18,0,0,0,12,inf,476,0
4.47641,4,20,0,0,0,12,inf,476,0
4.47663,5,14,0,0,0,12,inf,176,0
4.47687,14,10,0,0,0,12,inf,476,0
4.47709,7,0,27.3069,0,8.38,12,-56.5843,477,0
4.47734,6,12,0,0,0,12,inf,477,0
4.47756,9,12,0,0,0,12,inf,477,0
4.47791,5,18,0,0,0,12,inf,177,0
4.47872,4,11,0,0,0,12,inf,478,0
4.47893,4,22,0,0,0,12,inf,478,0
4.47915,4,23,0,0,0,12,inf,479,0
4.47937,2,20,0,0,0,12,inf,479,0
4.48054,4,24,0,0,0,12,inf,480,0
4.48121,4,28,0,0,0,12,inf,481,0
4.48142,4,29,0,0,0,12,inf,481,0
4.48254,7,2,0,0,0,12,inf,482,0
4.48323,29,23,0,0,0,12,inf,383,0
4.4836,28,23,0,0,0,12,inf,383,0
4.48384,28,24,0,0,0,12,inf,383,0
4.48406,7,3,0,0,0,12,inf,484,0
4.4846,29,24,0,0,0,12,inf,384,0
4.48483,8,1,11.0564,0,3.09,12,-48.7311,484,0
4.48567,14,11,0,0,0,12,inf,485,0
4.48589,2,21,0,0,0,12,inf,485,0
4.48635,29,27,0,0,0,12,inf,386,0
4.48658,5,19,0,0,0,12,inf,186,0
4.48713,8,4,0,0,0,12,inf,487,0
4.48733,8,5,0,0,0,12,inf,487,0
4.48755,5,24,0,0,0,12,inf,187,0
4.48791,29,0,27.3069,0,8.38,12,-56.5843,287,0
4.48812,5,25,0,0,0,12,inf,188,0
4.48834,21,4,0,0,0,12,inf,488,0
4.48892,28,26,0,0,0,12,inf,388,0
4.48914,21,28,0,0,0,12,inf,489,0
4.48938,7,4,0,0,0,12,inf,489,0
4.48973,2,22,0,0,0,12,inf,489,0
4.48995,21,0,27.3069,0,8.38,12,-56.5843,389,0
4.49033,14,12,0,0,0,12,inf,490,0
4.49055,7,6,0,0,0,12,inf,490,0
4.49075,7,8,0,0,0,12,inf,490,0
4.49116,7,12,0,0,0,12,inf,491,0
4.49242,26,6,0,0,0,12,inf,492,0
4.49297,8,7,0,0,0,12,inf,492,0
4.4932,11,25,0,0,0,12,inf,493,0
4.49343,2,23,0,0,0,12,inf,493,0
4.49365,8,9,0,0,0,12,inf,493,0
4.49387,5,27,0,0,0,12,inf,193,0
4.49409,29,1,11.0564,0,3.09,12,-48.7311,294,0
4.49496,26,11,0,0,0,12,inf,494,0
4.49579,26,12,0,0,0,12,inf,495,0
4.49601,2,24,0,0,0,12,inf,496,0
4.49725,8,11,0,0,0,12,inf,497,0
4.49821,5,28,0,0,0,12,inf,198,0
4.49974,26,14,0,0,0,12,inf,499,0
4.5,28,29,0,0,0,12,inf,400,0
4.50025,8,3,0,0,0,12,inf,4400,0
4.5005,8,3,0,0,0,12,inf,4300,0
4.50088,2,1,11.383,0,3.28,12,-48.984,400,0
4.50126,11,0,28.1655,0,8.58,12,-56.8532,401,0
4.50148,8,3,0,0,0,12,inf,4201,0
4.50172,21,1,11.383,0,3.28,12,-48.984,401,0
4.50216,21,2,0,0,0,12,inf,402,0
4.50239,26,0,28.1655,0,8.58,12,-56.8532,402,0
4.5026,26,2,0,0,0,12,inf,402,0
4.50282,26,3,0,0,0,12,inf,402,0
4.50337,24,1,11.383,0,3.28,12,-48.984,3,0
4.50358,21,3,0,0,0,12,inf,403,0
4.50401,21,5,0,0,0,12,inf,404,0
4.50425,26,5,0,0,0,12,inf,404,0
4.50447,24,2,0,0,0,12,inf,4,0
4.50471,21,6,0,0,0,12,inf,404,0
4.50509,26,6,0,0,0,12,inf,405,0
4.50533,2,5,0,0,0,12,inf,405,0
4.50555,21,7,0,0,0,12,inf,405,0
4.50577,24,3,0,0,0,12,inf,5,0
4.50599,24,4,0,0,0,12,inf,5,0
4.50634,18,2,0,0,0,12,inf,406,0
4.50671,21,8,0,0,0,12,inf,406,0
4.50693,26,11,0,0,0,12,inf,406,0
4.50715,24,7,0,0,0,12,inf,7,0
4.50739,28,13,0,0,0,12,inf,407,0
4.5076,28,25,0,0,0,12,inf,407,0
4.50783,2,6,0,0,0,12,inf,407,0
4.5082,26,12,0,0,0,12,inf,408,0
